date, Iron_Feed,Silica_Feed,Starch_Flow,Amina_Flow,Ore_Pulp_Flow,Ore_Pulp_pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation_Column_04AirFlow,Flotation_Column_05AirFlow,Flotation _Column06Air Flow,Flotation_Column07AirFlow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation _Column04Level,Flotation_Column05Level,Flotation_Column06Level,Flotation_Column07Level,Iron_Concentrate,Silica _Concentrate
11-03-2017 04:00,"60,66","8,25","3143,42","3,17,719","4,05,938","1,00,456","1,74","2,47,632","2,44,281","2,51,235","2,95,096","306,4","2,45,435","2,50,554","5,39,677","5,38,114","5,58,703","4,98,867","5,43,644","5,52,584","5,39,313","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3136,52","3,17,993","4,06,626","1,00,483","1,74","2,47,445","250,28","2,49,686","2,95,096","306,4","2,48,137","2,48,994","5,52,739","5,36,075","5,50,122","4,87,269","5,48,716","5,47,404","5,46,794","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3134,77","3,22,144","3,96,973","1,00,509","1,74","2,48,159","250,62","2,49,203","2,95,096","306,4","254,52","2,49,664","5,41,353","537,75","5,53,688","4,78,513","5,36,023","5,49,392","5,48,917","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3131,45","3,17,688","3,97,207","1,00,535","1,74","2,48,104","2,54,037","2,48,983","2,95,096","306,4","2,51,993","251,51","5,51,788","5,34,231","5,61,995","4,67,718","5,52,903","549,98","557,44","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3122,56","313,66","4,02,041","1,00,561","1,74","2,48,071","2,48,687","248,39","2,95,096","306,4","2,45,204","2,49,565","5,54,466","546,07","5,49,529","4,48,748","5,53,952","5,46,172","5,62,211","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3086,23","3,20,374","400,84","1,00,588","1,74","2,47,698","2,48,192","2,49,038","2,95,096","306,4","2,45,237","249,17","5,54,966","5,52,615","5,53,985","424,45","546,51","550,26","5,59,042","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3104,98","3,21,655","3,96,255","1,00,614","1,74","2,47,632","2,48,478","2,50,664","2,95,096","306,4","2,53,279","249,73","5,60,572","5,61,565","545,57","4,48,597","545,27","5,45,864","5,53,221","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3144,24","315,43","3,98,496","10,064","1,74","2,47,819","2,49,818","2,50,928","2,95,096","306,4","2,49,807","2,51,884","5,58,145","5,64,931","5,39,739","4,60,821","5,53,234","5,50,176","5,53,245","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3153,71","3,10,699","3,98,525","1,00,666","1,74","2,47,478","2,49,489","2,51,115","2,95,096","306,4","2,43,721","2,49,258","5,51,163","558,53","5,38,092","4,89,004","5,49,956","555,86","5,57,167","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3155,96","3,12,134","3,94,702","1,00,693","1,74","2,48,346","2,50,697","2,51,334","2,95,096","306,4","2,46,533","248,73","5,40,677","5,53,013","5,46,643","5,16,989","5,37,893","5,54,796","5,53,605","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3152,93","3,11,981","3,93,296","1,00,719","1,74","2,48,511","2,53,916","2,49,686","2,95,096","306,4","2,55,597","2,49,478","5,33,495","5,41,659","5,42,221","528,4","5,41,061","5,43,988","5,56,617","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3129,1","3,13,446","4,02,129","1,00,745","1,74","2,49,071","2,52,389","2,50,137","2,95,096","306,4","2,46,808","2,51,664","5,51,238","5,37,861","5,45,751","5,26,367","552,74","5,42,616","5,54,934","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3111,72","3,21,503","3,98,481","1,00,771","1,74","2,50,104","2,53,147","2,48,774","2,95,096","306,4","2,43,314","2,49,412","5,61,348","5,39,449","5,62,617","5,11,168","5,42,935","5,61,264","5,53,576","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3109,38","3,18,207","3,99,053","1,00,797","1,74","2,50,829","2,49,983","2,49,258","2,95,096","306,4","2,54,971","248,39","568,93","5,49,412","5,67,745","4,84,688","5,51,639","5,60,732","5,49,194","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3109,38","3,17,383","3,99,316","1,00,824","1,74","2,50,928","249,39","249,39","2,95,096","306,4","257,08","2,48,291","5,70,056","551,11","568,15","480,47","553,54","560,06","548,45","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3116,02","3,13,232","3,96,079","10,085","1,74","2,51,488","2,45,654","2,48,643","2,95,096","306,4","2,49,423","251,84","5,50,062","557,85","5,65,396","4,70,176","5,48,857","5,59,108","5,48,917","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3115,53","3,13,538","4,03,975","1,00,876","1,74,029","2,51,213","2,48,544","2,48,884","2,95,096","306,4","2,44,149","2,47,797","5,37,174","564,82","545,19","4,66,371","5,53,648","5,40,376","5,41,495","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3116,89","3,11,646","392,52","1,00,902","1,74,064","2,52,268","249,73","2,51,005","2,95,096","306,4","2,51,301","2,52,015","5,44,031","553,32","5,48,586","4,73,321","5,57,912","553,76","5,47,208","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3113,87","3,12,317","3,89,985","1,00,929","1,74,098","2,52,839","2,51,884","2,50,994","2,95,096","306,4","2,53,059","2,50,477","5,57,018","5,49,189","5,36,047","4,87,224","5,48,188","5,39,088","5,41,412","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3128,22","3,08,868","3,94,175","10,096","1,74,133","2,52,719","2,51,312","2,50,554","2,95,096","306,4","2,49,203","2,47,061","5,55,217","5,41,149","5,42,333","5,18,673","5,52,932","5,53,592","5,42,516","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3127,54","3,11,859","4,01,147","1,00,991","1,74,167","2,53,246","2,57,124","2,50,675","2,95,096","306,4","2,44,028","2,46,907","5,54,116","5,44,117","5,44,788","5,41,756","547,06","5,46,704","5,39,182","64,26","3,34"
11-03-2017 04:00,"60,66","8,25","3126,95","3,19,244","3,95,522","1,01,023","1,74,201","2,52,784","2,47,533","2,50,334","2,95,096","306,4","2,52,949","2,51,642","5,50,212","541,99","544,95","5,37,619","5,52,382","542,56","5,35,707","64,26","3,34"
11-03-2017 05:00,"60,66","8,25","2299,22","3,09,296","3,98,452","1,00,811","1,76","2,51,884","2,53,806","2,49,225","2,95,096","306,4","2,57,531","2,50,565","5,51,913","557,37","5,58,515","5,65,862","5,29,469","5,19,142","5,96,064","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2260,55","3,10,211","3,96,152","1,00,795","1,76","2,51,807","2,51,949","2,50,466","2,95,096","306,4","2,50,983","2,50,631","5,49,336","5,61,474","5,62,345","5,22,382","5,25,279","5,29,928","5,64,503","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2231,45","3,14,453","396,87","10,078","1,76","2,52,092","2,50,313","2,51,642","2,95,096","306,4","2,47,324","2,50,137","5,41,653","5,62,975","5,68,899","4,96,539","5,17,734","5,45,976","5,34,463","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2211,91","3,12,988","3,98,262","1,00,765","1,76","2,52,817","2,47,247","2,51,741","2,95,096","306,4","2,53,773","2,49,972","5,41,303","5,51,057","5,63,503","4,61,402","5,09,941","5,53,844","5,23,785","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2212,7","3,12,866","3,94,424","1,00,749","1,76","2,52,554","2,46,379","2,51,587","2,95,096","306,4","2,53,938","2,50,049","5,50,988","5,46,894","5,50,208","467,93","5,15,698","5,43,736","524,17","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2202,83","3,12,927","3,94,673","1,00,734","1,76","2,52,103","2,46,819","250,73","2,95,096","306,4","2,46,676","2,49,906","5,65,302","5,38,706","5,40,576","490,35","5,14,571","5,36,932","519,51","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2199,12","3,10,913","3,93,516","1,00,719","1,76","2,51,884","2,48,401","2,49,697","2,95,096","306,4","2,49,961","2,50,115","5,66,328","537,97","5,43,891","5,15,135","5,13,467","5,44,548","5,06,957","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2193,55","3,10,059","3,97,998","1,00,703","1,76","2,52,092","2,57,168","2,48,676","2,95,096","306,4","2,53,916","2,50,269","5,46,483","5,36,671","5,46,405","5,30,974","5,09,061","548,86","4,97,962","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2202,15","3,08,868","3,98,979","1,00,688","1,76","251,96","2,55,476","2,48,434","2,95,096","306,4","250,51","2,50,269","5,43,205","5,41,313","5,50,938","5,27,889","5,02,946","550,68","4,93,163","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2219,14","3,11,401","4,01,279","1,00,673","1,76","2,52,092","2,50,104","2,48,511","2,95,096","306,4","2,49,368","2,49,983","5,42,304","551,14","5,47,268","5,28,926","5,09,803","548,02","4,90,898","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2237,3","3,11,523","4,02,554","1,00,657","1,76","251,96","2,49,521","2,50,082","2,95,096","306,4","2,52,971","2,49,829","5,49,136","554,88","5,34,399","5,06,621","5,18,369","542,42","4,91,232","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2280,96","3,11,066","3,96,152","1,00,642","1,76","2,52,092","2,47,972","2,50,928","2,95,096","306,4","2,48,236","2,49,686","5,56,968","5,60,969","5,04,749","5,13,672","5,29,083","5,47,376","4,89,469","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2338,87","3,12,073","3,93,633","1,00,627","1,76","251,96","2,44,402","2,50,499","2,95,096","306,4","2,43,204","2,49,181","5,45,858","5,56,776","6,81,616","5,47,971","5,33,352","5,55,468","5,05,164","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2377,15","3,15,674","4,00,327","1,00,612","1,76","2,52,092","2,51,158","2,50,983","2,95,096","306,4","2,51,213","2,49,521","5,38,701","546,55","5,51,452","5,65,373","5,33,518","5,57,456","5,19,615","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2386,72","3,17,383","4,03,711","1,00,596","1,76","2,52,246","2,55,542","2,51,367","2,95,096","306,4","2,55,981","2,49,829","5,38,525","543,18","426,25","567,97","533,71","557,26","522,51","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2396,88","317,78","4,02,188","1,00,566","1,76","2,52,103","2,54,542","2,50,225","2,95,096","306,4","2,54,125","2,50,115","5,51,538","5,40,606","3,73,639","5,32,168","5,29,414","5,49,252","5,28,607","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2371,88","3,13,232","4,08,032","1,00,527","1,76","2,52,169","2,52,861","2,49,324","2,95,096","306,4","2,49,554","2,50,269","5,61,473","5,48,424","3,67,754","5,72,814","5,67,556","544,94","5,40,503","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2350,39","3,10,669","4,04,385","1,00,488","1,76","2,52,103","2,52,103","2,48,741","2,95,096","306,4","2,47,061","2,50,126","5,67,929","547,12","4,05,794","6,42,149","5,89,698","5,40,936","5,42,625","64,08","4,08"
11-03-2017 05:00,"60,66","8,25",2354,"3,09,875","4,02,202","1,00,449","1,76","2,52,169","2,46,313","2,49,368","2,95,096","306,4","246,61","2,49,906","5,62,749","5,44,484","4,40,811","6,65,412","5,84,157","5,48,972","5,49,518","64,08","4,08"
11-03-2017 05:00,"60,66","8,25","2367,58","3,06,671","4,00,269","10,041","1,76","2,52,103","2,44,523","2,50,115","2,95,096","306,4","2,47,104","2,50,115","542,93","5,54,084","5,13,169","6,62,107","557,8","5,60,648","5,63,287","64,08","4,08"
11-03-2017 06:00,"60,66","8,25","9,85,793","3,37,067","4,01,616","9,52,843","1,64,674","2,50,247","2,54,982","2,50,049","2,95,096","306,4","2,51,565","2,48,632","558,52","5,46,642","5,53,662","5,34,354","5,40,233","540,6","6,40,477","63,53","5,36"
11-03-2017 06:00,"60,66","8,25","6,45,996","3,36,548","4,03,184","9,52,808","16,464","2,50,389","2,52,136","249,95","2,95,096","306,4","250,28","2,49,796","5,59,846","5,46,781","5,61,782","4,87,128","5,33,898","538,36","6,24,451","63,53","5,36"
11-03-2017 06:00,"60,66","8,25","1932,13","335,51","4,02,671","9,52,773","1,64,605","2,50,664","2,47,917","2,49,829","2,95,096","306,4","2,51,367","2,50,873","5,41,804","5,50,518","5,59,758","4,43,241","5,26,023","5,39,284","5,98,385","63,53","5,36"
11-03-2017 06:00,"60,66","8,25","2557,52","3,36,426","4,04,941","9,52,737","1,64,571","2,51,246","2,46,797","2,50,027","2,95,096","306,4","2,50,972","2,49,576","5,35,698","5,51,655","5,57,975","4,05,916","5,19,963","5,50,344","5,75,763","63,53","5,36"
11-03-2017 06:00,"60,66","8,25","2525,59","3,33,984","4,07,651","9,52,702","1,64,536","2,50,972","2,50,763","2,50,269","2,95,096","306,4","2,50,093","249,62","5,51,263","5,43,751","5,48,423","4,33,826","5,31,997","5,57,344","560,45","63,53","5,36"
11-03-2017 06:00,"60,66","8,25","2437,01","3,35,938","4,06,626","9,52,667","1,64,502","2,50,093","2,49,972","2,50,269","2,95,096","306,4","2,49,807","2,51,895","5,60,972","5,37,777","5,49,449","5,10,137","5,55,987","559,5","5,48,639","63,53","5,36"
11-03-2017 06:00,"60,66","8,25","2417,19","3,34,198","403,33","9,52,631","1,64,467","2,49,906","2,45,127","250,17","2,95,096","306,4","2,49,159","2,50,675","553,64","5,38,855","5,48,639","5,67,458","559,87","5,51,184","5,43,232","63,53","5,36"
11-03-2017 06:00,"60,66","8,25","2424,9","3,24,677","4,03,052","9,52,596","1,64,433","250,17","2,49,895","249,95","2,95,096","306,4","2,50,642","2,49,587","5,46,358","5,42,594","5,44,135","6,40,038","571,96","5,40,012","5,45,661","63,53","5,36"
11-03-2017 06:00,"60,66","8,25","2425,59","3,25,226","4,04,678","9,52,561","1,64,398","2,50,247","2,52,675","2,49,829","2,95,096","306,4","254,18","2,49,873","5,44,406","5,51,114","5,41,656","6,42,434","6,07,787","5,48,356","5,56,947","63,53","5,36"
11-03-2017 06:00,"60,66","8,25","2428,61","3,26,569","4,05,688","9,52,526","1,64,364","2,49,994","2,52,422","2,49,928","2,95,096","306,4","2,54,663","2,50,334","5,50,462","5,57,853","5,47,834","644,83","6,15,112","5,62,832","567,65","63,53","5,36"
11-03-2017 06:00,"60,66","8,25","2421,78","3,23,425","4,06,128","95,249","1,64,329","2,50,082","2,46,929","2,50,345","2,95,096","306,4","2,50,609","2,54,641","5,57,519","5,59,497","5,52,716","6,47,226","6,08,064","5,68,488","5,83,013","63,53","5,36"
11-03-2017 06:00,"60,66","8,25","2398,93","3,22,449","4,02,129","9,52,455","1,64,295","2,50,928","2,45,841","250,51","2,95,096","306,4","2,45,951","2,54,685","5,53,015","5,59,723","5,52,041","6,49,622","6,12,498","5,87,388","6,22,904","63,53","5,36"
11-03-2017 06:00,"60,66","8,25","2373,14","3,19,611","4,00,327","95,242","16,426","2,50,631","2,52,004","250,17","2,95,096","306,4","2,49,082","252,07","5,52,339","5,54,655","5,51,447","6,52,018","6,09,802","602,06","62,75,336","63,53","5,36"
11-03-2017 06:00,"60,66","8,25","2332,32","3,18,878","4,00,752","9,52,384","1,64,226","2,50,367","2,55,652","2,50,049","2,95,096","306,4","2,53,455","2,49,071","5,52,739","5,49,471","5,48,666","6,54,414","6,17,732","5,82,292","63,21,632","63,53","5,36"
11-03-2017 07:00,"59,89","8,98","2638,18","3,61,176","4,00,635","1,00,041","1,70,318","2,48,236","2,49,719","2,49,115","2,95,096","306,4","2,50,269","2,47,302","5,44,656","5,56,213","539,82","566,8","6,06,823","535,28","5,73,417","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2643,07","3,61,481","4,01,367","10,007","1,70,353","2,48,676","2,50,763","249,06","2,95,096","306,4","2,53,894","2,50,049","5,43,155","5,60,175","5,44,948","5,80,667","605,58","546,2","586,38","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2632,81","363,77","3,97,778","10,01","1,70,387","2,48,566","2,50,543","2,49,554","2,95,096","306,4","2,47,247","2,52,136","543,53","558,33","5,50,612","560,94","5,92,228","563,14","5,93,965","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2594,73","3,61,938","4,02,026","1,00,129","1,70,422","2,48,676","2,49,005","2,50,323","2,95,096","306,4","245,49","2,48,126","5,34,772","5,49,835","548,32","5,47,068","5,86,997","576,72","5,99,348","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2591,31","3,57,666","4,03,125","1,00,159","1,70,456","2,48,346","2,49,664","2,51,257","2,95,096","306,4","2,56,036","2,48,785","5,39,401","5,54,935","5,63,155","5,56,542","5,79,007","582,46","609,97","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2614,26","3,61,633","3,92,065","1,00,187","1,70,491","2,47,961","2,53,564","2,51,422","2,95,096","306,4","2,54,443","253,51","5,52,039","5,49,838","564,1","5,68,655","576,12","5,47,878","5,73,693","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2646,48","3,62,244","3,97,046","10,021","1,70,525","2,48,291","2,48,346","2,51,038","2,95,096","306,4","245,27","2,50,653","5,54,791","5,46,585","567,61","555,37","5,73,777","5,20,152","536,86","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2681,64","3,61,328","3,92,871","1,00,234","1,70,559","2,48,291","2,46,533","2,51,367","2,95,096","306,4","2,45,435","2,48,511","5,54,041","548,28","565,99","551,56","566,75","551,66","536,86","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2689,45","360,26","3,95,947","1,00,257","1,70,594","2,48,126","2,44,281","2,51,367","2,95,096","306,4","2,48,346","2,48,401","5,54,041","5,46,723","5,60,055","5,48,925","5,64,135","558,52","5,38,102","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2720,7","3,58,734","4,03,564","1,00,281","1,70,628","2,47,687","2,41,205","2,50,928","2,95,096","306,4","2,53,619","2,49,719","553,29","543,89","541,17","5,48,343","5,59,042","575,32","5,41,415","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2702,15","3,64,227","3,98,071","1,00,304","1,70,663","2,47,797","253,51","249,5","2,95,096","306,4","244,83","253,07","5,50,912","5,51,677","5,39,415","5,53,807","556,56","556,42","5,40,307","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2565,92","3,64,227","398,73","1,00,328","1,70,697","2,47,852","2,55,762","2,49,115","2,95,096","306,4","2,51,642","248,84","5,50,787","5,58,905","543,6","4,91,212","5,08,505","533,6","5,40,997","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2556,15","3,60,413","4,05,103","1,00,351","1,70,731","2,48,401","2,50,653","248,95","2,95,096","306,4","2,55,542","2,51,257","5,54,541","5,58,338","5,41,305","4,39,645","4,52,325","534,16","5,40,588","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2623,05","3,61,176","402,1","1,00,375","1,70,766","2,47,906","2,50,763","249,06","2,95,096","306,4","2,47,852","2,52,081","5,60,422","5,50,545","537,12","400,68","4,17,765","536,26","5,29,962","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2641,6","3,63,922","4,05,322","1,00,398","1,708","2,47,577","2,53,125","2,49,335","2,95,096","306,4","2,46,368","2,48,895","5,51,788","5,44,318","5,41,032","389,16","394,5","5,29,677","5,01,823","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2660,64","3,71,094","3,97,998","1,00,422","1,70,835","2,48,071","2,46,588","249,17","2,95,096","306,4","2,52,521","2,51,752","5,52,039","545,17","550,88","3,81,155","4,02,345","519,31","4,76,445","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2656,25","3,63,312","393,75","1,00,445","1,70,869","2,48,181","2,47,357","249,39","2,95,096","306,4","2,53,235","2,48,401","5,43,155","5,45,167","5,53,175","416,7","4,15,838","5,25,613","462,65","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2660,16","3,61,786","4,02,173","1,00,469","1,70,904","2,48,291","2,45,325","2,50,708","2,95,096","306,4","2,48,071","2,48,401","5,36,649","5,55,785","5,57,223","4,65,723","4,50,128",535,"448,58","63,33","4,96"
11-03-2017 07:00,"59,89","8,98","2668,95","3,61,633","3,99,097","1,00,492","1,70,938","2,47,797","2,50,818","2,52,411","2,95,096","306,4","2,46,533","2,51,917","5,46,033","5,60,885","563,29","5,28,907","462,93","555,86","4,46,097","63,33","4,96"
11-03-2017 08:00,"59,89","8,98","2654,2","4,07,379","3,95,991","1,01,198","1,73","2,49,686","2,52,675","252,18","2,95,096","306,4","2,48,423","2,47,698","5,05,318","5,24,295","5,32,136","2,61,059","537,51","5,27,572","5,14,487","63,33","4,96"
11-03-2017 08:00,"59,89","8,98","2674,9","4,09,485","3,98,511","1,01,188","1,73","2,51,235","2,53,257","251,18","2,95,096","306,4","2,50,126","2,48,829","522,71","521,15","5,18,646","2,68,126","5,19,937","548,72","4,97,544","63,33","4,96"
11-03-2017 08:00,"59,89","8,98","2667,29","4,13,239","3,98,364","1,01,179","1,73","2,50,422","2,43,193","247,5","2,95,096","306,4","2,54,553","2,52,301","5,51,188","5,30,184","5,10,903","2,66,506","5,15,115","5,63,476","5,02,043","63,33","4,96"
11-03-2017 08:00,"59,89","8,98","2653,22","4,14,398","4,04,546","1,01,169","1,73","2,49,983","2,45,962","2,47,017","2,95,096","306,4","248,06","2,48,126","574,11","5,48,023","5,38,474","2,57,517","5,43,266","5,80,584","5,16,805","63,33","4,96"
11-03-2017 08:00,"59,89","8,98","2658,79","4,00,848","4,05,527","10,116","1,73","2,49,609","2,49,181","2,48,511","2,95,096","306,4","2,43,776","2,50,071","553,34","5,75,894","5,75,322","2,08,226","5,57,419","5,81,536","5,35,396","63,33","4,96"
11-03-2017 08:00,"59,89","8,98","2662,99","4,05,273","4,10,786","1,01,151","1,73","2,49,642","2,50,455","2,48,774","2,95,096","306,4","2,48,401","2,46,335","5,48,035","5,78,469","5,75,269","20190983,33,333","5,58,221","5,53,144","5,57,305","63,33","4,96"
